toi,tid,type,Mid,Period,Duartion,Depth,Radius,Mag,st_rad
647.01,92992033,PC,2458470.602,4.90765,3.753,810,13.2707,10.2339,5.01
649.01,35582553,PC,2459202.578,0.9358498,1.6300841,1939.86141,17.3496655,10.0461,2.43259
651.01,72090501,PC,2459226.896,1.0697877,1.979,3990,,9.0185,
654.01,35009898,PC,2459576.068,1.5275657,1.12,2830,2.37126,12.2255,0.43
658.01,48476907,PC,2460030.273,4.7192734,1.301,1557,7.15211,9.5359,1.6
659.01,48476908,PC,2460030.273,4.7192771,1.594,2856,9.68968,10.245,1.42
663.01,54962195,PC,2458544.389,2.5989052,1.5907992,1958.759299,2.2880099,11.7602,0.512361
663.02,54962195,PC,2458543.405,4.6955673,1.9384513,2013.379938,2.4150791,11.7602,0.512361
669.01,124573851,PC,2460013.734,3.9451359,2.424,841,2.51666,10.1755,0.99
672.01,151825527,PC,2458546.48,3.6335735,1.7809077,8659.568993,5.0924146,11.6739,0.544068
674.01,158588995,PC,2459301.778,1.9771637,1.0375028,13966.07055,5.0574831,11.8764,0.421944
676.01,219187649,PC,2458544.343,2.150451,1.573366,8299.629504,10.472779,13.4629,1.00073
678.01,294395926,PC,2459297.45,11.3298683,4.2410786,856.1137688,3.2180275,10.9162,1.057
680.01,335499997,PC,2459281.007,0.433569,0.9778227,741.9430791,4.8760213,8.98207,1.7628
681.01,410450228,PC,2460045.433,15.7784931,3.3857406,6805.627558,18.2872401,10.6845,1.6898
684.01,462162948,PC,2460015.416,19.8507621,2.249,1766,8.778562,9.8532,2.35947
686.01,339857675,PC,2458492.22,3.5137767,1.6884834,329.7309914,3.1403258,9.9362,1.59007
687.01,74534430,PC,2459977.555,36.2995129,4.4333923,1322.247275,2.2115007,9.8445,0.617519
691.01,156991337,PC,2458474.395,6.9055862,3.2073505,1105.831113,4.752734,10.234,1.07907
692.01,320417762,PC,2458491.741,1.03604,1.855,250,3.52761,9.0188,2.74
696.01,77156829,PC,2458411.474,0.8602406,0.5124345,719.5357708,0.9718795,10.4276,0.33819
696.02,77156829,PC,2458411.068,3.6942604,1.1278521,832.8225921,1.0428407,10.4276,0.33819
697.01,77253676,PC,2458418.926,8.6078603,3.6798697,555.0621766,2.6206141,9.3553,0.968149
698.01,141527579,PC,2459385.016,15.0867027,2.1082018,1933.789827,2.1023448,12.1293,0.471842
699.01,149302744,PC,2460019.895,14.8011429,3.296,322,2.4692,9.8106,1.42
699.02,149302744,PC,2459973.276,33.633544,5.153,387,2.33353,9.8106,1.42
702.01,237914496,PC,2458326.814,3.5681615,1.4543344,926.6503119,2.0701359,11.8371,0.577735
703.01,237928815,PC,2459345.642,8.6729468,3.0509297,789.6290473,2.28271,10.2036,0.91
703.02,237928815,PC,2458370.301,22.5683342,4.217154,890.0280317,2.479501,10.2036,0.852304
705.01,391904697,PC,2458352.137,47.0193803,5.7022984,1272.066642,3.1225317,11.4994,0.877877
706.01,219345200,PC,2458434.912,719.0381327,5.4244096,4851.409234,16.6333557,8.3643,1.4981
707.01,167342439,PC,2458345.527,52.7991673,6.0159162,549.0787859,2.3927816,10.0906,1.02101
709.01,396720998,PC,2458392.822,32.3766006,3.8827521,52579.87409,3.6771515,13.987,0.147
711.01,38510224,PC,2458329.913,18.3841827,3.6024351,1060.871012,2.1764029,11.7481,0.681407
712.01,150151262,PC,2459376.809,9.5313851,1.564,790,2.10503,9.9059,0.72
712.02,150151262,PC,2459256.595,51.6992365,4.422,1040,2.40997,9.9059,0.72
712.03,150151262,PC,2458417.121,53.746482,5.592988,1557.541816,3.263156,9.9059,0.842645
713.01,167600516,PC,2458346.706,35.9995671,4.3809867,1120.089343,2.5392584,10.6925,0.651075
713.02,167600516,PC,2458325.895,1.8715139,1.0161996,255.3647328,1.1134808,10.6925,0.651075
714.01,219195044,PC,2459355.443,4.3239398,1.372,900,1.48051,11.5436,0.47
714.02,219195044,PC,2458419.108,10.1775253,2.0928209,953.678712,1.5538939,11.5436,0.473141
715.01,271971130,PC,2458327.551,19.2879717,2.0923185,4598.481626,1.5946643,13.5308,0.229824
721.01,38571020,PC,2459972.526,12.2877081,4.453,309,2.06797,10.1805,1.3
722.01,38509907,PC,2458339.138,15.3003113,3.0833551,1289.150757,2.3968761,11.9755,0.660762
723.01,177077336,PC,2459985.911,1.4178666,1.372,199,1.11766,10.0686,0.76
727.01,149788158,PC,2459245.518,4.7244442,0.999,1480,1.97562,11.0002,0.5
728.01,96097215,PC,2458518.941,1.60245,0.312,890,4.69411,10.5656,0.98
729.01,144138509,PC,2458564.831,,2.1346592,1116.152119,4.3589992,10.5568,1.23299
730.01,11561667,PC,2458543.869,3.0876295,2.217781,41450.22082,14.0532293,14.9181,0.69386
731.01,34068865,PC,2460013.713,0.3219233,0.199,204,2.66076,8.031941,0.46
732.02,36724087,PC,2458546.85,12.2521769,1.3819229,2992.632858,2.0747565,10.5848,0.374139
733.01,106402532,PC,2460030.757,4.8847937,2.51,478,1.94753,8.8411,0.94
734.01,146846569,PC,2458545.449,4.7535215,1.067858,230434.9827,11.8493622,15.173,0.20128
737.01,219189765,PC,2458544.431,1.7318511,1.6465256,35736.47448,11.6885026,14.7599,0.615219
738.01,260304800,PC,2459387.203,3.4405974,2.486,8450,9.04642,12.7474,0.94
739.01,279425357,PC,2459385.881,9.0150283,1.5474455,4828.394478,10.4628284,11.6049,1.1584001
740.01,310009611,PC,2460036.327,2.131225,3.006,479,1.98371,9.529,0.97
741.01,359271092,PC,2460006.414,7.5768334,2.073,289,0.867887,7.66874,0.53
743.01,434486077,PC,2458545.135,2.2284671,1.5708912,15402.42996,10.9560053,14.3858,0.824288
745.01,444842193,PC,2459330.928,1.0791105,2.541,570,2.28894,10.5488,0.97
746.01,167418903,PC,2459367.92,10.980302,1.597,8560,9.67383,11.3786,0.96
754.01,72985822,PC,2459310.244,3.8639768,2.0935118,7570.283995,12.6541539,12.2397,1.22623
756.01,73649615,PC,2459308.004,1.2392528,1.1492706,2777.385626,2.8667121,12.5554,0.507628
757.01,130924120,PC,2460039.193,17.4682298,3.491,926,2.17884,9.0498,0.76
761.01,165317334,PC,2458576.386,10.5558665,2.8921042,1454.405901,2.5897806,10.9217,0.68476
762.01,178709444,PC,2459329.506,3.4716808,1.3816978,30624.64346,8.027234,13.6615,0.426785
771.01,277634430,PC,2459335.352,2.3260077,0.9960868,3279.789132,1.3960869,12.0874,0.241857
772.01,286864983,PC,2459325.051,11.0162412,3.445,7070,7.03935,10.8815,0.82
775.01,304042899,PC,2459313.564,12.4458741,11.5424587,7049.377739,21.0847933,9.5369,1.5288
776.01,306996324,PC,2460013.811,15.6653204,2.972,1351,2.02611,9.73597,0.53
776.02,306996324,PC,2460031.067,8.2466307,2.78,1286,3.35821,9.73597,0.53
777.01,334305570,PC,2459314.556,8.3008553,4.7925921,2645.166343,8.4465728,9.3712,1.6028301
778.01,335630746,PC,2459574.943,4.6336155,3.557,7660,15.2453,8.69009,1.68
779.01,374095457,PC,2459331.671,0.7839124,1.6509072,927.1715852,,8.2158,
782.01,429358906,PC,2458577.042,8.0239925,1.7628766,4078.962921,2.6792246,12.2875,0.406516
783.01,451645081,PC,2459312.121,8.1125147,2.0330298,1224.916066,2.3812033,9.9222,0.668361
784.01,460984940,PC,2460038.666,2.7970316,2.185,481,1.84303,8.7537,0.9
785.01,374829238,PC,2458363.821,18.626388,15.6904223,424.9274807,1.1783902,11.5026,0.561301
786.01,375059587,PC,2459365.717,12.6693176,4.87697,315.4797657,2.4215155,9.8192,1.31434
787.01,350584963,PC,2460039.713,2.1263242,2.17,150,1.54125,9.4799,1.32
788.01,349829627,PC,2458329.403,6.4871557,2.1325588,109.7416666,2.6869026,9.0255,2.56864
789.01,300710077,PC,2458329.112,5.4469907,1.5712123,833.9082374,1.0772467,11.9802,0.37114
790.01,308994098,PC,2458352.491,199.5768676,11.7048587,1728.455202,6.9133733,8.9914,1.4608001
791.01,306472057,PC,2458427.625,139.3036006,12.0859165,4909.62271,10.2643101,10.7525,1.42962
794.01,299945285,PC,2459335.73,52.3966595,8.447927,447.0921422,3.5051171,10.0176,1.59084
795.01,278895705,PC,2460115.836,8.7610345,1.041,324,3.24689,10.2477,1.31
796.01,277099925,PC,2458325.967,0.8086308,3.0190282,889.7191222,3.0352964,10.721,1
797.01,271596225,PC,2458326.817,1.8008063,1.1261986,691.1375032,1.2861702,11.7144,0.473702
797.02,271596225,PC,2458327.417,4.1400027,1.0523727,739.6919659,1.2971581,11.7144,0.473702
798.01,260640693,PC,2458358.458,95.2394529,1.6665621,5756.319775,,11.908,
799.01,255685030,PC,2458439.498,5.5451984,2.2845824,439.4967353,1.9827981,10.5868,0.915519
800.01,179308757,PC,2458354.98,0.9657303,3.4341219,997.3701416,3.2694344,12.3323,1
801.01,177258735,PC,2460011.229,0.7757025,1.0699231,42.5167723,0.9047121,7.5412,1.3560899
802.01,167303382,PC,2459383.838,3.6938376,1.9203674,71.3477826,0.6319008,7.5209,0.74982
804.01,41227743,PC,2459354.872,2.8376065,3.689,190,,10.714,
805.01,38460940,PC,2459357.993,4.1177649,1.212675,1948.140578,1.276147,13.1018,0.281129
806.01,33831980,PC,2459354.184,21.9165403,3.504906,1246.113959,2.2820256,11.9763,0.631609
807.01,30853470,PC,2458327.658,5.2702297,2.1191884,541.6992677,2.0235741,11.3042,0.693074
808.01,30122649,PC,2458526.849,9.7394089,3.5625788,641.7240822,2.2696307,10.0659,0.833198
810.01,388106759,PC,2458332.252,28.3058244,4.9291748,332.2190328,2.6009967,10.5173,1.40065
810.02,388106759,PC,2458406.642,90.849271,9.9324566,341.1809799,2.7061237,10.5173,1.40065
811.01,100757807,PC,2459193.532,25.1760133,4.418,12570,14.2012,10.9339,1.24
812.01,363914762,PC,2459249.588,13.8665912,6.491,7930,14.3875,10.9582,1.57
815.01,102840239,PC,2460026.624,11.1972769,3.061,1301,2.62397,9.36,0.76
823.01,158978373,PC,2459339.832,13.5337577,3.7353318,2235.497554,6.6218742,9.9623,1.30032
829.01,276128561,PC,2459334.531,3.2877916,2.3400995,1779.185198,4.2854014,10.5623,0.948885
830.01,281924357,PC,2459366.56,15.0405206,2.2703433,18041.70303,23.3825652,10.9303,1.0431
832.01,350332997,PC,2459357.08,1.9160221,1.405,2430,10.8261,11.7611,2.09
833.01,362249359,PC,2458544.12,1.0418909,1.2065106,494.6961466,1.3524513,10.1461,0.603336
835.01,405700729,PC,2459338.28,4.7920082,1.2383742,2076.17469,4.1979554,10.849,0.882828
836.02,440887364,PC,2459355.705,3.8167262,1.602,580,1.69257,8.6486,0.69
841.01,238932509,PC,2459353.973,3.4934316,1.453,14230,11.4663,12.5528,0.9
842.01,141768070,PC,2459386.027,2.7863839,1.585,11850,11.6893,12.6264,1
847.01,231289421,PC,2459141.108,3.2063346,3.122,4410,20.2776,12.0594,2.29
851.01,40083958,PC,2459141.241,0.6296,0.309,790,3.39154,10.9994,0.77
852.01,29918916,PC,2458387.195,4.9466474,3.307819,2522.506986,8.7623721,10.9495,1.73496
853.01,138727432,PC,2459139.838,6.8646554,4.725,5090,17.29,10.7598,1.38
855.01,269558487,PC,2459497.64,1.8301156,1.018,1110,4.46184,10.6541,1.22
858.01,198008005,PC,2459088.312,3.2797282,3.5187009,11048.18261,13.8117581,10.6444,1.29747
859.01,150430484,PC,2459389.365,5.1543182,0.89,2430,9.89441,11.9587,0.76
860.01,321011127,PC,2459139.445,6.4535152,2.202,11200,19.7517,11.6704,1.58
862.01,309254930,PC,2460035.753,3.3102175,2.6948383,5078.552757,,8.9904,
863.01,238898571,PC,2458438.458,0.5251203,1.1416709,157.2232572,1.1595013,9.954701,0.850302
864.01,231728511,PC,2458411.153,0.5206687,0.5708161,626.6355136,1.0047438,11.4966,0.39861
867.01,358460246,PC,2458326.185,15.4043559,4.6196909,280.4049006,2.2181421,10.4283,1.23499
870.01,219229644,PC,2458390.801,22.0379547,2.5061632,1208.107714,2.335104,10.7791,0.611136
871.01,219344917,PC,2458417.051,14.362738,3.2043798,541.9770506,1.6866314,9.7607,0.732189
872.01,220459826,PC,2459385.925,2.2395609,0.998,1110,2.71834,11.8348,0.76
873.01,237920046,PC,2458326.223,5.9312051,2.0577033,916.3053141,1.6882354,12.1249,0.5204
874.01,232025086,PC,2459986.582,5.9049399,3.797,225,2.01304,8.7542,1.42
875.01,14165625,PC,2458442.025,11.020153,3.638535,1076.926754,2.343228,11.3877,0.719466
876.01,32497972,PC,2458457.395,29.4829022,2.3634407,2066.504382,2.7733274,11.534,0.603739
880.01,34077285,PC,2459224.831,6.3872524,2.608,3510,5.0445,9.2563,0.82
882.01,92013169,PC,2459547.669,2.3552598,1.124,910,10.6866,9.73965,2.37
883.01,123846039,PC,2459210.743,10.0588733,3.6798142,4704.716916,7.1889009,9.3722,1.01477
886.01,120269103,PC,2459203.108,20.4276727,5.1878327,2988.502078,19.9576585,8.26522,3.25795
893.01,123958679,PC,2459210.206,5.6148305,3.829,2300,9.62058,11.4847,2.59
894.01,42755801,PC,2459204.187,4.3439549,6.2241757,1436.944381,22.4556215,9.1672,3.82895
896.01,102283403,PC,2458471.133,3.52985,1.907,560,3.20773,9.08959,1.37
897.01,229384040,PC,2458469.295,1.29277,2.413,330,2.84487,9.11269,1.62
899.01,177162886,PC,2459379.871,12.8461782,2.883,8860,11.6129,11.5865,1.19
900.01,210873792,PC,2458626.485,4.8494108,5.2266368,1341.940126,2.7650341,11.9085,0.680711
901.01,214361331,PC,2459362.248,3.2308423,0.9282699,2427.431464,11.144364,9.6877,1.38436
903.01,238197638,PC,2460044.048,7.2766004,4.626,2440,11.5799,11.7874,2.21
904.01,261257684,PC,2459366.629,10.8772679,2.9077024,1869.50424,2.5560389,10.846,0.532439
906.01,298372701,PC,2459385.041,1.6647837,1.162,1200,5.04687,8.5097,1.42
907.01,305424003,PC,2459388.154,4.5849129,5.2493974,2101.068279,9.6158851,9.9444,2.0597899
908.01,350153977,PC,2459384.291,3.1837961,2.045,780,3.08972,10.6513,1.05
910.01,369327947,PC,2459389.146,2.0290882,0.6939812,978.0627035,0.9291472,10.1508,0.287497
912.01,406941612,PC,2459386.254,4.6780703,1.491,1400,1.81115,10.4904,0.43
913.01,407126408,PC,2460079.227,11.0993596,3.169,1191,2.61336,9.6181,0.73
915.01,259389219,PC,2459199.866,2.3250156,1.775,1130,10.7275,11.2486,2.05
917.01,207237016,PC,2459130.975,26.4126931,2.956,4670,37.1984,11.2459,2.63
921.01,278775625,PC,2459385.455,5.1287186,1.895,620,3.13438,11.2559,1.14
923.01,301051430,PC,2459146.87,3.2734671,1.7581445,964.8222534,4.6127136,11.0264,1.2461
924.01,382068562,PC,2459373.318,12.1273927,1.859,18800,15.6802,11.3593,0.99
929.01,175532955,PC,2459169.679,5.830149,2.618,1310,2.70505,11.4337,0.72
930.01,100921768,PC,2459165.028,4.90038,3.506,240,6.56819,8.1605,4.18
931.01,206474443,PC,2459169.291,3.2452094,2.722,7370,20.6894,11.5458,2.31
932.01,260417932,PC,2459338.604,19.3103369,3.6896987,1327.718996,2.6258476,10.7378,0.734073
933.01,260130483,PC,2458611.744,88.9349517,8.3176929,4066.108304,12.6770385,10.6361,1.78672
934.01,220475245,PC,2459385.212,3.781737,2.192,18960,12.4301,12.708,0.87
936.01,278198753,PC,2460048.592,7.9365475,1.667,4630,7.76368,12.6327,0.85
938.01,332660150,PC,2459193.805,8.8073507,4.264,1700,4.0916,10.8479,0.99
939.01,67772767,PC,2459199.365,7.6107227,4.249,6400,12.4861,10.9335,1.53
941.01,408137826,PC,2459198.275,8.5145626,3.78,3260,6.95626,10.9968,1.18
943.01,399871011,PC,2458444.27,12.35611,5.963,8020,13.4341,11.0412,1.45
945.01,167714792,PC,2459199.603,0.9298045,1.203,720,4.60146,11.1224,1.65
952.01,319312479,PC,2459168.2,1.79011,1.372,430,7.38823,10.0716,2.33
958.01,92880568,PC,2459199.98,0.5875044,1.344,1680,14.3274,10.964,1.43
960.01,5109298,PC,2459202.96,1.6187107,4.739749,1352.169797,12.5948602,10.6698,2.22468
963.01,25799609,PC,2459235.1,11.1179704,4.435,6560,8.98777,10.6412,1.07
967.01,445586472,PC,2459230.005,1.7393631,3.6069028,428.8811939,5.1189079,10.5704,2.40368
969.01,280437559,PC,2459248.378,1.8237371,1.347,1890,3.64998,10.5424,0.82
970.01,174599051,PC,2459244.013,4.985636,3.736,970,3.35045,10.5248,1.07
971.01,177722855,PC,2459203.897,2.3903658,5.9939275,910.9637006,5.0404373,10.5224,1.37031
974.01,333821572,PC,2459985.028,2.8259491,2.409,2206,8.56637,10.4337,1.84
976.01,347098457,PC,2459230.211,3.1510408,2.9657375,2025.107272,297.1117262,10.4856,49.1612
978.01,73038411,PC,2459977.379,13.1660135,4.668,5697,11.3913,10.339,1.52
980.01,93594834,PC,2459228.778,1.3387555,3.2413088,357.2449276,4.1672558,10.3138,1.96337
981.01,127476180,PC,2459985.78,1.6055589,2.253,1168,4.70308,10.2957,1.48
982.01,177126182,PC,2459203.402,6.3042088,5.0392128,1470.19974,14.6779747,10.3075,3.08473
990.01,88684250,PC,2459981.051,4.587386,4.36,3321,10.6337,10.0998,1.86
991.01,7561203,PC,2459987.448,2.4843225,1.999,1476,12.9191,10.1137,2.13
993.01,259353953,PC,2459985.812,1.4635019,1.518,914,4.75869,10.0634,1.67
994.01,93963408,PC,2459229.9,2.396722,3.9453168,384.8985474,3.8384486,10.0267,1.87739
998.01,54390047,PC,2459229.57,0.941436,1.3606996,339.9126618,4.529209,9.6952,2.34986
101.01,231663901,KP,2459036.904,1.4303691,1.6438728,19151.21621,13.2504933,12.4069,0.890774
102.01,149603524,KP,2460011.439,4.4119378,3.728,15219,15.569,9.7109,1.21
103.01,336732616,KP,2458327.253,3.547854,3.494333,10424.3718,14.581841,11.5232,1.4
104.01,231670397,KP,2459038.864,4.0872994,5.586113,3572.17125,13.6237732,9.8638,2.2186699
1049.01,16288184,KP,2459363.821,2.1805277,2.969175,16340.13532,16.808853,11.0657,1.2714601
105.01,144065872,KP,2459084.585,2.1846669,2.86528,11708.02285,13.7028527,9.4995,1.23824
1050.01,66818296,KP,2459355.546,3.7354838,4.142,17030,21.2315,11.0261,1.57
106.01,38846515,KP,2460036.374,2.8493822,3.643,8047,16.5843,10.3157,1.77
1065.01,7088246,KP,2458654.348,2.160344,1.828854,19357.99299,22.503541,13.2851,1.2
1066.01,201604954,KP,2458657.833,4.606184,3.121643,13793.03487,12.962219,11.9707,1.07
1067.01,201642601,KP,2459039.051,3.1316589,2.3372757,13763.71614,8.8310592,13.1686,0.76701
1068.01,6663331,KP,2458656.633,3.180362,2.111521,21192.46332,13.446487,13.2887,0.92
1069.01,31858843,KP,2458655.58,2.9776369,3.1240443,12242.37061,14.0369087,10.4293,1.22026
107.01,92352620,KP,2459039.336,3.9502009,4.5643642,12813.76293,19.7058959,9.6433,1.7103601
1071.01,120247528,KP,2458655.396,3.553814,2.056578,9979.266691,12.539744,11.5803,1.07973
1076.01,360742636,KP,2458654.163,2.5495659,2.5932887,14992.72479,12.8879433,11.2474,1.03997
108.01,289793076,KP,2458328.084,3.0440541,2.5984575,22236.01654,12.1086799,13.163,0.809868
1084.01,380589029,KP,2459388.904,1.3484955,2.4052414,18542.77582,15.9189668,12.2851,1.14759
109.01,29344935,KP,2458326.128,2.7667479,2.5998083,14853.82438,12.0222507,13.2366,0.984866
110.01,281459670,KP,2458328.04,3.1743474,2.6515124,15154.03816,14.4066833,11.6714,1.15706
111.01,355703913,KP,2458326.105,2.1061607,1.4673445,11945.16217,12.5432421,13.183,0.940697
112.01,388104525,KP,2460069.774,2.4997996,2.865171,14621.20596,13.8516093,11.6035,1.13732
113.01,97409519,KP,2458327.053,3.372877,2.63426,17163.60419,14.201803,12.1893,1.02
114.01,25155310,KP,2459363.488,3.2887878,3.4163602,6985.089176,10.4354627,10.6103,1.24175
1144.01,28230919,KP,2459420.377,4.8878053,2.4156222,4222.743665,5.0943978,8.5077,0.759854
1148.01,349827430,KP,2459961.66,5.5514917,4.215,9409,15.6004,7.9179,1.55
115.01,281541555,KP,2458329.902,4.7423785,2.5318098,12264.07987,10.3896303,13.0417,0.877585
1150.01,16740101,KP,2458683.458,1.4810903,4.1588291,6788.514539,20.3402421,7.58204,2.28773
1151.01,69679391,KP,2459441.669,3.4741011,3.5522657,14234.54214,20.4285274,7.55216,1.61744
116.01,238176110,KP,2459037.528,2.7985794,2.3401436,16701.55025,11.7640752,11.0443,0.906655
1161.01,158324245,KP,2459420.734,1.7635878,3.3034223,7801.568793,,10.2306,
1165.01,458478250,KP,2459689.769,2.2552852,2.06,21020,14.7605,9.76703,0.96
117.01,322307342,KP,2459063.656,3.5862962,3.3710943,5729.324686,16.4747611,11.7806,2.00441
1198.01,203189770,KP,2459821.254,3.6127733,4.1005814,10784.38768,18.5290444,10.4219,1.71135
1236.01,120757718,KP,2459422.691,3.0300715,2.5466671,21794.6137,12.7529892,11.0248,0.857369
1237.01,120960812,KP,2459781.666,12.72038,2.401,1070,4.96046,10.2768,1.48
1240.01,158170594,KP,2459421.33,1.7208555,1.8346409,10014.25874,13.4646314,13.8046,1.33402
1257.01,278348461,KP,2459820.977,5.4526479,3.401,7750,14.5502,9.87463,1.57
126.01,70440470,KP,2458326.731,3.0353977,2.7964678,16049.41204,13.7911583,12.7923,1.07224
1265.01,424865156,KP,2459443.199,2.2047373,3.9767263,6530.604498,16.8192478,10.0274,1.99356
1267.01,158561566,KP,2459425.413,6.7900981,6.0786576,2158.173357,9.7548481,11.636,2.00068
1271.01,286923464,KP,2459657.449,6.1349783,5.661,3860,13.1383,7.4556,2.05
1282.01,236445129,KP,2459445.893,0.9689927,2.5496309,13532.97102,17.1331258,11.4373,1.41398
1283.01,266593143,KP,2459836.037,10.3385897,3.912,18010,11.3892,9.7525,0.84
1290.01,417676622,KP,2459817.147,5.3987608,3.2179633,349.722436,2.4381867,9.50898,1.25931
1300.01,293687315,KP,2459690.555,2.8716968,4.541,8680,18.3265,9.823,1.91
1337.01,160708862,KP,2459358.767,3.3448404,3.322,13300,20.8091,9.8787,1.76
1373.01,176899385,KP,2459880.675,3.8529962,3.36,9140,15.6058,9.995771,1.57
1388.01,346338552,KP,2459847.337,4.4653014,2.494,14760,14.5338,9.76031,1.18
1407.01,69747919,KP,2459085.391,9.9783319,4.2281711,179.2248456,2.0515332,7.7275,1.47131
1419.01,311035838,KP,2459661.568,2.8997405,1.849,13760,10.0433,10.7164,0.82
143.01,25375553,KP,2458325.582,2.3109689,3.4303821,6829.42365,17.30428,9.77486,1.95411
1458.01,191284318,KP,2459855.001,2.7759225,3.0027844,12733.49118,14.235101,10.374,1.24182
1463.01,190998418,KP,2459856.144,2.8791023,2.7497683,11426.61701,12.0920506,12.0401,1.1145999
1465.01,236887394,KP,2459717.423,1.4200248,1.431,23730,12.5242,11.8478,0.77
1469.01,283722336,KP,2459854.668,3.0929674,0.9315704,247.5119826,1.3536173,4.6278,0.750598
1469.02,283722336,KP,2459868.872,6.7650278,1.444,220,1.27931,4.6278,0.75
1476.01,432549364,KP,2458765.534,1.2175089,2.7312989,6587.475934,12.1383898,10.2242,1.46216
1477.01,240681314,KP,2459855.932,2.7324809,2.2139341,9548.280601,18.2785375,10.6496,1.61271
1554.01,299158887,KP,2459444.897,9.4341589,2.8505348,4001.924935,6.3734064,11.0579,0.938168
1573.01,302773669,KP,2459912.326,21.2169065,3.057,6009,12.9873,7.6353,1.55
1580.01,354469661,KP,2459904.86,4.7947729,4.774,6810,18.5565,9.17925,2.18
1599.01,129979528,KP,2459883.199,1.2198382,2.8341804,12160.1096,18.2179311,7.87611,1.60242
1603.01,73448352,KP,2459901.665,4.7321727,2.794,7220,15.0238,10.1868,1.56
1612.01,268403451,KP,2459962.467,2.8641324,2.493,9602,15.3798,10.0521,1.53
1626.01,157586003,KP,2459391.185,3.3326189,3.5620066,8310.506616,15.6399082,12.0545,1.6948299
1627.01,424435940,KP,2459393.375,5.0172146,3.7363301,14236.9594,13.5478019,11.2311,1.10013
1628.01,284475976,KP,2459825.46,2.1436364,3.1539349,9203.755274,18.0537588,11.1541,1.77061
1629.01,310003988,KP,2459686.205,4.5421594,4.294,9760,17.3816,11.191,1.73
1651.01,138168780,KP,2459962.142,3.7649921,2.663,14842,17.7429,9.88278,1.42
1676.01,8400842,KP,2459936.097,3.1915241,2.712,8734,16.3994,9.441,1.69
1682.01,367366318,KP,2459935.038,2.7347653,3.208,9201,17.7508,8.14847,1.77
1714.01,239154970,KP,2459603.426,3.4744763,4.258,12920,19.6131,10.7131,1.67
1720.01,356473034,KP,2459957.574,2.6158597,2.517,13363,13.1204,10.4467,1.08
1721.01,51234631,KP,2459959.896,4.1250622,4.297,8885,15.6616,10.1653,1.62
1725.01,86396382,KP,2459550.243,1.0914167,2.774,17090,23.9976,11.0967,1.75
1731.01,371234684,KP,2459603.865,3.9228042,3.205,13970,15.8493,11.7946,1.3
1766.01,67666096,KP,2459635.207,2.7033942,2.927,10340,16.72,9.43351,1.61
1767.01,8767448,KP,2458892.511,4.3532339,3.869,10270,16.2509,9.98111,1.59
1771.01,252479260,KP,2459629.717,3.2122325,2.655,14520,12.9848,9.007,1.04
1773.01,332064670,KP,2459577.777,0.7365458,1.555016,374.9992039,1.9150718,5.2058,0.963515
1779.01,67646988,KP,2459633.12,1.8817191,1.236,99270,10.9698,12.4368,0.31
1780.01,99834717,KP,2459632.745,1.7063264,1.359,10980,10.1999,12.212,0.9
1781.01,137881699,KP,2459633.497,2.9720774,4.41,6440,15.6498,12.5119,1.95
1796.01,138819293,KP,2459639.963,2.6438856,0.9689289,6404.705147,3.812114,8.40346,0.425432
1800.01,17993892,KP,2459632.338,4.1244833,3.567,9590,12.4249,11.1065,1.26
1809.01,347329162,KP,2459659.915,4.6170519,3.555,12210,12.4681,11.5384,1.11
1810.01,373693175,KP,2459662.702,1.3273482,2.083,18850,15.4709,11.6281,1.07
1821.01,82308728,KP,2459664.085,9.4893231,2.757,940,2.4304,6.9859,0.77
1833.01,61098812,KP,2459684.731,3.6935997,4.466185,8580.431891,17.0086591,9.87229,1.78076
1838.01,162689341,KP,2459717.232,2.1747062,2.846111,11173.19296,14.231871,12.423,1.2561899
1840.01,165987272,KP,2459658.642,7.8456075,5.892,7020,14.2866,9.8469,1.65
1841.01,168699373,KP,2459688.443,4.3011975,2.982,22050,15.3684,12.4474,1.03
1844.01,198108326,KP,2459685.398,3.2130578,2.169,22530,11.0975,11.7551,0.7
1847.01,54002556,KP,2458390.707,,3.585,9810,8.72158,11.6235,0.83
185.01,100100827,KP,2459140.571,0.9414523,2.048,10767,15.4874,8.8287,1.35
1864.01,229791084,KP,2459766.544,1.6453265,2.59,19310,19.0536,12.2856,1.32
190.01,166739520,KP,2459139.178,10.0205998,5.7591694,8218.144287,11.7679183,9.6411,1.27527
1900.01,178879588,KP,2459145.468,3.0566277,2.3926375,12517.52035,12.5182693,13.2554,1.03865
1901.01,19684256,KP,2459278.312,1.3666563,1.967,21070,15.437,13.1758,1.02
1902.01,272212970,KP,2459332.043,1.6091845,1.63,13450,16.7675,13.174,1.43
1903.01,77156657,KP,2459196.572,3.8404319,5.242,3580,12.3434,11.8831,2.04
1904.01,272213425,KP,2459327.623,4.3247708,4.267,6380,17.0257,11.1138,2.13
1905.01,429302040,KP,2458574.142,5.72226,2.648,25549,12.8433,10.418,0.73
1906.01,308098254,KP,2459299.077,9.6246665,4.297,10230,12.3182,11.5688,1.2
1907.01,453789494,KP,2459354.694,5.4774433,5.277,9010,20.3433,10.7316,2.09
1908.01,37718056,KP,2458384.094,3.65688,3.542,7040,12.8031,11.7083,1.53
1909.01,232038798,KP,2459252.138,4.1536624,1.702,12310,12.7595,11.3187,1.09
