TOI,TIC,Magnitude,20 Period,120 Period,20 Depth,20 Error,120 Depth,120 Error
116.01,238176110,11.0443,2.7992799279928,2.798738694751564,0.01251426855918617,0.009745702978622145,0.012797482889598453,0.018190852407389272
117.01,322307342,11.7806,3.5871587158715874,3.5863993240008067,0.0053950136463206885,0.024315638849766064,0.00549848068483276,0.025279714617026588
1337.01,160708862,9.8787,3.345334533453345,3.3457221059639712,0.009457704525370505,0.007453776121373404,0.009760481122785013,0.01529176182026659
1373.01,176899385,9.995771,3.852385238523852,3.8522321629102607,0.007866543013462242,0.005816683255485042,0.00783821331389328,0.006481657720319763
1388.01,346338552,9.76031,4.464746474647464,4.464693949142889,0.010574088775974863,0.010978673009496507,0.011676635014177884,0.016630574952268846
1458.01,191284318,10.374,2.775877587758776,2.776190355309158,0.011335947697947308,0.005566051876779468,0.012022480334260436,0.006974415139767428
1477.01,240681314,10.6496,2.732973297329733,2.732248337344985,0.008197640985347185,0.011870756166594432,0.008316038962778325,0.016294620000704446
1580.01,354469661,9.17925,4.794329432943295,4.793692015466174,0.005383266076369124,0.0057630916105046665,0.005398079930290055,0.011002408965199132
1612.01,268403451,10.0521,2.863636363636364,2.864425078871524,0.0075769153056666925,0.007149096884188016,0.007803558791822764,0.011986840125725751
1651.01,138168780,9.88278,3.7646264626462647,3.764515605475939,0.011852367483963473,0.005495779031578716,0.012051420699678161,0.00991697540501607
1676.01,8400842,9.441,3.191269126912692,3.1920160287855968,0.007242387462011276,0.005372574822556699,0.007500690187691412,0.008642242434088593
1682.01,367366318,8.14847,2.734923492349235,2.734422767209214,0.006620864840976483,0.006635927560345214,0.0066305416819463624,0.015091410512474075
1714.01,239154970,10.7131,3.474047404740474,3.473925475355816,0.011126413168473378,0.006876016468896315,0.011057554784589651,0.008100452035186632
1720.01,356473034,10.4467,2.615961596159616,2.616208020442008,0.010134812184947087,0.013699063948174314,0.011700264129303882,0.014348805970062361
1721.01,51234631,10.1653,4.125412541254125,4.125400658877768,0.00785252257720052,0.00720899345151845,0.007933412703913373,0.007164210816461601
1796.01,138819293,8.40346,2.6432643264326434,2.643945852731088,0.0037575274588709517,0.02040619152516882,0.003919219863299791,0.04340909739850388
1821.01,82308728,6.9859,9.490399039903991,9.492222039485677,0.000965925592089041,0.02115889003387487,0.0007666329910669874,0.05522758428009777
190.01,166739520,9.6411,10.01890189018902,10.019928770554822,0.00672817395704228,0.006791752467553731,0.007571448109913112,0.009444654447182082
1900.01,178879588,13.2554,3.056705670567057,3.057502374899956,0.009550544753100326,0.04203829111854269,0.009661023518706255,0.04485533564065202
1903.01,77156657,11.8831,3.8406840684068406,3.842664149403239,0.005639905082385257,0.017239644803216284,0.005845944922986926,0.018373925586913233
1904.01,272213425,11.1138,4.324332433243324,4.323959083577124,0.005793275965824854,0.014391938089246055,0.0059613668491073244,0.016217423807922397
1906.01,308098254,11.5688,9.623012301230125,9.619660840971584,0.00783446608946859,0.021672256942163952,0.008403313432890396,0.02403974046883964
1907.01,453789494,10.7316,5.478847884788479,5.479555111226694,0.00719189753008694,0.010362508275203693,0.007789626072271367,0.011616155118597588
1909.01,232038798,11.3187,4.152715271527153,4.152649243322173,0.009088495938755948,0.02120396774493583,0.009296980642480891,0.02517215034245944
191.01,183532609,9.1468,8.159565461496644,8.158415841584159,0.012611071147481188,0.006200764926033306,0.012841542554507826,0.011235147301064402
1911.01,44745133,12.5757,7.836271678472978,7.832733273327333,0.004240590108738904,0.06986008530877584,0.004294195283622751,0.07558840516841216
1912.01,50712784,10.5579,5.402790279027903,5.403669124788265,0.005291475360537574,0.012107690424811525,0.005477228854089436,0.016530210364904378
1913.01,53458803,11.8656,3.347284728472847,3.347564639452244,0.010165076429497575,0.01331040212465583,0.010572797669190651,0.01541135174039109
1914.01,53750200,12.2309,4.193669366936694,4.193552838632199,0.004648213117081455,0.05969358402581534,0.004859577414270873,0.057670044605971714
1918.01,308425348,12.2876,2.898916759362705,2.865586558655865,0.0033048219089200958,0.04795481433856453,0.002872878694140167,0.05564588940390086
1919.01,102192004,11.3287,4.234623462346235,4.23449329631433,0.006461877042237184,0.030830481062006195,0.006455606597039206,0.032820156707460184
192.01,183537452,10.2499,3.9225922592259233,3.921803251432255,0.009743616365763251,0.008010149708951508,0.009858153114082082,0.012377006760234182
1922.01,112604564,12.3213,6.82929899650631,4.581758175817582,0.007390951020897316,0.03449015879987047,0.009636848722776046,0.03592503982936894
1923.01,114299824,12.9264,4.203420342034203,4.206946527235981,0.014332638226564096,0.0430726368703398,0.014730481152703893,0.042266257153546746
1924.01,371443216,8.0552,2.8246324632463247,2.824240817421076,0.007667213395255768,0.003362578160094869,0.007692550340465197,0.008329048614790757
1925.01,118956453,11.9397,2.344884488448845,2.3440727736139952,0.015233368964665574,0.011171447488058577,0.014674511799615663,0.01335572783087337
1927.01,14344979,12.3353,4.1117611761176125,4.111215689525749,0.018156355349982937,0.01945885212014773,0.019195167424409715,0.020456685534905247
1930.01,160578764,12.1014,2.87923792379238,2.8778580828379865,0.006103630878610512,0.024991125808372545,0.006715874605818314,0.02959665122431455
1931.01,162922904,12.0233,3.817281728172818,3.817747436309788,0.003917381023164624,0.03742746506400409,0.004066232635622739,0.0374146722504191
1932.01,386259537,11.3299,5.611461146114611,5.610266562209777,0.006241775412897905,0.015665023901764132,0.005899675753349299,0.018506879397384896
1933.01,172598832,12.941,3.263426342634264,3.26350056247749,0.004424948018937403,0.046927273653963916,0.004851518015268381,0.04416508787009836
1934.01,125739286,10.5288,4.511551155115511,4.512743848642289,0.009814207986970911,0.007398131495790242,0.00989272917053699,0.008035275252944458
1936.01,178289267,11.7076,2.3507350735073507,2.3509494513807816,0.013202071432976692,0.010523588592683698,0.014352058944381395,0.01573537825133698
194.01,211438925,10.248,4.8996399639964,4.900533122619192,0.009314151768212743,0.007945433415478634,0.009214897099001864,0.008479202540029731
2129.01,101721385,9.54417,4.628562856285629,4.628343167350038,0.005307900194774836,0.012384165514890112,0.005352146410112198,0.014655449367698338
2197.01,389352124,9.0532,4.954245424542455,4.95454261897837,0.005632189950273858,0.007554392313209233,0.005705491004669891,0.012747397784579806
