System,Format,Type,Magnitude,Period,Time,Duration,Depth,Ratio
443.01,20sec,KP,12.0682,3.31023102310231,2174.842520404262,0.15,0.0077985189222317,1.0306862334390037
117979897.0,120sec, ,,3.3103236066180872,2174.8430991165574,0.15,0.0080378260943578,
452.01,20sec,KP,11.9012,4.763126312631263,2174.697336881418,0.1,0.0119050924998131,1.0120213048888538
139733308.0,120sec, ,,4.763659129189246,2174.697915588591,0.1,0.0120482072464834,
466.01,20sec,KP,12.8893,4.187818781878188,2201.891124915226,0.1,0.0098442443098582,1.016490595800001
4616072.0,120sec, ,,4.187376793484929,2201.8917036352022,0.1,0.0100065817637286,
468.01,20sec,KP,13.3383,3.323882388238824,2174.271835830153,0.05,0.0294404180776695,0.9993070287988488
33521996.0,120sec, ,,3.3236597287091447,2174.273803500105,0.05,0.0294200167157918,
471.01,20sec,KP,9.79059,3.585208520852085,2201.7910858136474,0.1,0.0092861690850454,1.0255370083911368
47911178.0,120sec, ,,3.586012966733217,2201.7866645301315,0.1,0.0095233100628918,
473.01,20sec,KP,12.0506,1.5726072607260726,2202.7453023493645,0.1,0.0130651995804151,1.0565289361179575
52640302.0,120sec, ,,1.573256583084051,2202.74088106678,0.1,0.0138037614128648,
474.01,20sec,KP,12.7632,2.5165016501650164,2203.4062131025785,0.1,0.0138741363710111,1.0027723371825266
59843967.0,120sec, ,,2.517121761681118,2203.4017918153368,0.1,0.0139126001551479,
477.01,20sec,KP,11.7583,2.943594359435944,2230.325324991815,0.1,0.0156757094248986,1.0356916322838898
170102285.0,120sec, ,,2.9442318219220662,2230.321598141029,0.1,0.0162352010814812,
479.01,20sec,KP,10.8164,2.7817281728172816,2202.41662097358,0.05,0.0117764140966539,1.0221267224579358
306362738.0,120sec, ,,2.781642475678711,2202.41719968401,0.05,0.0120369875429203,
